SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 20
recruit_likeliness = 0.5
defeat_likeliness = 0.001
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	NATION 10 SIZE	NATION 10 RESOURCES	NATION 11 SIZE	NATION 11 RESOURCES	NATION 12 SIZE	NATION 12 RESOURCES	NATION 13 SIZE	NATION 13 RESOURCES	NATION 14 SIZE	NATION 14 RESOURCES	NATION 15 SIZE	NATION 15 RESOURCES	NATION 16 SIZE	NATION 16 RESOURCES	NATION 17 SIZE	NATION 17 RESOURCES	NATION 18 SIZE	NATION 18 RESOURCES	NATION 19 SIZE	NATION 19 RESOURCES	
627	194.0	38.666183	2961.0	582.5012	15574.0	3346.5205	16239.0	4022.7712	19841.0	4542.2637	12945.0	3240.1433	3308.0	678.2216	6928.0	1704.0891	13882.0	3211.2239	17367.0	3798.3738	7919.0	1846.1147	10082.0	2332.918	22910.0	5394.3833	8036.0	1840.2109	12309.0	2507.2175	9099.0	1900.8452	14900.0	3114.6523	19132.0	4719.9663	8884.0	2164.5732	1666.0	368.7554	6224.0	1401.2944	
628	177.0	36.89128	2961.0	582.5012	15576.0	3346.6174	16242.0	4023.5344	19841.0	4542.0605	12945.0	3240.1433	3313.0	679.76697	6930.0	1704.4524	13884.0	3212.0168	17374.0	3799.8286	7918.0	1845.6686	10080.0	2331.7073	22903.0	5392.537	8034.0	1839.5101	12306.0	2505.7034	9099.0	1900.8293	14904.0	3115.6997	19134.0	4720.5396	8886.0	2164.5845	1668.0	369.46844	6225.0	1401.6462	
629	179.0	36.37966	2959.0	582.5587	15576.0	3345.7297	16243.0	4023.9885	19843.0	4542.36	12944.0	3239.965	3310.0	679.6775	6929.0	1704.2745	13882.0	3211.4187	17374.0	3799.7231	7917.0	1845.188	10082.0	2332.2317	22903.0	5393.0356	8035.0	1839.2241	12300.0	2505.446	9102.0	1901.1951	14904.0	3115.414	19135.0	4720.9717	8888.0	2165.0757	1669.0	369.87482	6226.0	1401.973	
630	154.0	31.86795	2961.0	582.7276	15576.0	3346.212	16248.0	4025.487	19841.0	4542.1367	12944.0	3240.0442	3306.0	678.9718	6931.0	1704.5734	13886.0	3212.4473	17370.0	3798.7832	7916.0	1844.7917	10083.0	2332.4727	22913.0	5394.917	8034.0	1838.8616	12310.0	2506.72	9098.0	1900.2087	14907.0	3116.0002	19135.0	4720.9717	8888.0	2164.695	1670.0	370.334	6229.0	1402.4822	
631	160.0	31.7907	2961.0	582.7276	15580.0	3347.655	16244.0	4024.5508	19843.0	4542.1787	12941.0	3239.7356	3307.0	679.29614	6930.0	1704.2574	13886.0	3212.6428	17373.0	3799.8533	7917.0	1845.1381	10083.0	2331.731	22916.0	5395.4697	8034.0	1839.0638	12309.0	2506.7708	9096.0	1900.1863	14901.0	3114.4055	19135.0	4720.9424	8886.0	2164.8308	1669.0	369.88995	6229.0	1402.5891	
632	185.0	35.852932	2959.0	582.4654	15579.0	3346.6467	16241.0	4024.692	19841.0	4541.4937	12936.0	3238.9128	3302.0	677.8314	6927.0	1703.8701	13879.0	3211.6213	17365.0	3798.7368	7920.0	1846.156	10083.0	2332.068	22915.0	5395.428	8034.0	1839.0726	12311.0	2507.1287	9097.0	1900.3677	14906.0	3115.441	19135.0	4720.6963	8888.0	2164.6958	1670.0	370.24667	6227.0	1402.2812	
633	191.0	39.537434	2961.0	582.6704	15571.0	3344.874	16246.0	4024.7422	19838.0	4540.7124	12931.0	3237.9924	3308.0	679.11914	6930.0	1704.2572	13877.0	3211.6938	17370.0	3799.6787	7918.0	1845.4957	10086.0	2333.4077	22912.0	5394.6147	8033.0	1838.6902	12313.0	2506.7532	9097.0	1900.5027	14905.0	3115.2385	19136.0	4721.216	8889.0	2164.8728	1669.0	369.89532	6219.0	1399.7417	
634	219.0	45.041405	2960.0	582.558	15579.0	3346.618	16246.0	4024.9622	19833.0	4539.3257	12932.0	3238.3804	3299.0	677.29553	6930.0	1704.2704	13875.0	3211.3127	17370.0	3799.2095	7918.0	1845.8112	10076.0	2332.3408	22906.0	5393.273	8032.0	1838.6824	12314.0	2507.397	9099.0	1900.7725	14898.0	3113.221	19134.0	4720.675	8891.0	2164.8975	1666.0	369.02527	6223.0	1400.6383	
635	198.0	44.143227	2960.0	582.554	15573.0	3344.1538	16249.0	4024.6194	19837.0	4539.831	12939.0	3239.3538	3298.0	677.371	6929.0	1703.6741	13874.0	3211.2446	17372.0	3799.2559	7920.0	1846.5804	10077.0	2331.9187	22906.0	5392.534	8037.0	1839.325	12316.0	2507.7834	9098.0	1900.4758	14902.0	3113.9272	19133.0	4720.2144	8889.0	2165.0898	1669.0	370.06976	6224.0	1401.5869	
636	186.0	40.550186	2960.0	582.554	15579.0	3345.4434	16250.0	4024.6106	19837.0	4539.883	12939.0	3239.511	3292.0	676.46924	6927.0	1703.1604	13874.0	3211.509	17372.0	3798.7693	7920.0	1846.4171	10075.0	2331.9395	22918.0	5395.546	8038.0	1839.6754	12316.0	2507.5464	9098.0	1900.6365	14903.0	3114.866	19137.0	4721.3125	8886.0	2163.5361	1668.0	369.90775	6225.0	1401.8629	
637	217.0	44.761322	2960.0	582.6018	15579.0	3345.6375	16250.0	4025.521	19838.0	4540.2085	12936.0	3238.8564	3287.0	675.4306	6925.0	1703.4884	13881.0	3212.3896	17365.0	3797.2668	7909.0	1844.673	10071.0	2331.186	22914.0	5395.3193	8035.0	1839.28	12315.0	2508.0305	9098.0	1899.9929	14904.0	3114.3667	19133.0	4720.566	8888.0	2164.296	1671.0	370.62875	6224.0	1401.2056	
638	218.0	43.716106	2959.0	582.35535	15575.0	3344.9907	16254.0	4026.043	19843.0	4541.764	12939.0	3239.4524	3286.0	675.67505	6923.0	1703.1917	13884.0	3212.882	17368.0	3798.0303	7903.0	1843.5105	10057.0	2328.9004	22931.0	5398.3467	8030.0	1837.7903	12313.0	2507.5522	9097.0	1899.929	14906.0	3115.0256	19127.0	4718.437	8894.0	2166.2598	1669.0	370.23672	6224.0	1401.6163	
639	178.0	37.691277	2957.0	582.0053	15576.0	3344.9734	16258.0	4026.4688	19843.0	4542.314	12937.0	3239.152	3287.0	675.67285	6925.0	1703.1398	13883.0	3212.6284	17369.0	3798.2275	7910.0	1845.0986	10074.0	2332.2449	22936.0	5399.3726	8022.0	1835.3954	12322.0	2509.1677	9100.0	1900.6858	14905.0	3114.5793	19131.0	4720.222	8895.0	2166.082	1670.0	370.242	6222.0	1400.3411	
640	187.0	40.106342	2956.0	581.9245	15576.0	3345.5837	16253.0	4025.5479	19843.0	4542.34	12940.0	3239.5217	3292.0	676.56287	6925.0	1703.4518	13890.0	3213.4058	17366.0	3798.0015	7907.0	1844.1599	10073.0	2331.812	22937.0	5398.707	8026.0	1836.4169	12313.0	2506.736	9094.0	1899.2263	14900.0	3113.9238	19130.0	4719.875	8891.0	2165.2231	1672.0	370.80566	6229.0	1402.3745	
641	185.0	41.32091	2956.0	581.9651	15572.0	3343.458	16255.0	4026.4934	19838.0	4540.7124	12938.0	3239.2175	3285.0	675.1499	6927.0	1703.7811	13888.0	3212.7505	17369.0	3798.7585	7908.0	1844.6246	10078.0	2332.2932	22937.0	5399.0723	8026.0	1836.21	12317.0	2507.559	9096.0	1899.8113	14895.0	3112.5315	19132.0	4720.494	8897.0	2166.323	1672.0	370.80566	6229.0	1402.3748	
642	167.0	33.718983	2956.0	582.0173	15574.0	3343.801	16255.0	4027.0317	19843.0	4542.116	12938.0	3239.1912	3287.0	675.8796	6930.0	1704.1793	13892.0	3213.701	17374.0	3799.6633	7903.0	1843.8052	10073.0	2331.584	22927.0	5396.7144	8029.0	1837.6685	12321.0	2508.9036	9096.0	1900.1992	14904.0	3114.602	19130.0	4719.5566	8896.0	2166.961	1673.0	370.94748	6232.0	1403.4644	
643	168.0	34.400906	2956.0	581.962	15578.0	3344.6995	16254.0	4026.4756	19846.0	4543.148	12939.0	3239.242	3287.0	675.709	6930.0	1704.4282	13892.0	3213.4485	17372.0	3799.1274	7904.0	1843.528	10073.0	2331.168	22938.0	5399.057	8031.0	1838.369	12321.0	2509.0771	9094.0	1899.8931	14898.0	3113.4407	19130.0	4719.9307	8891.0	2165.8313	1673.0	370.94748	6225.0	1401.8225	
644	151.0	31.324347	2957.0	582.0438	15579.0	3345.2837	16257.0	4027.2266	19844.0	4542.6885	12939.0	3239.3904	3287.0	675.932	6931.0	1703.9111	13891.0	3213.5962	17374.0	3799.2756	7908.0	1844.7664	10076.0	2331.4014	22935.0	5398.5757	8032.0	1838.6555	12322.0	2509.1143	9094.0	1899.6816	14903.0	3114.5823	19131.0	4720.318	8892.0	2165.629	1672.0	370.81317	6225.0	1401.4973	
645	150.0	29.108946	2954.0	581.442	15581.0	3346.2275	16258.0	4027.493	19843.0	4542.735	12938.0	3239.2502	3283.0	675.1393	6929.0	1704.4055	13886.0	3212.894	17374.0	3799.591	7910.0	1845.0911	10074.0	2330.7131	22943.0	5400.0024	8028.0	1837.8276	12321.0	2508.2847	9096.0	1900.0142	14903.0	3115.1392	19133.0	4720.3413	8897.0	2166.7935	1672.0	370.81317	6227.0	1402.4003	
646	183.0	40.577263	2953.0	581.35583	15578.0	3345.6267	16257.0	4027.2551	19834.0	4540.2983	12935.0	3238.6726	3285.0	675.6715	6929.0	1703.7174	13888.0	3212.3364	17372.0	3798.6255	7905.0	1843.5682	10074.0	2330.9924	22946.0	5400.66	8027.0	1837.4373	12322.0	2509.2036	9093.0	1899.3782	14899.0	3113.3416	19133.0	4720.178	8890.0	2164.661	1673.0	370.94748	6224.0	1401.2014	
647	168.0	35.874664	2953.0	580.9603	15575.0	3344.7002	16252.0	4026.3174	19839.0	4541.6	12938.0	3239.4187	3285.0	675.55884	6925.0	1702.9398	13891.0	3213.3567	17371.0	3797.9326	7903.0	1843.3966	10079.0	2332.2021	22947.0	5400.769	8025.0	1836.9365	12328.0	2510.396	9094.0	1899.4634	14900.0	3113.7222	19135.0	4721.334	8893.0	2165.9395	1671.0	370.618	6228.0	1402.2711	
648	192.0	43.525826	2955.0	581.4629	15577.0	3344.863	16254.0	4026.8792	19826.0	4538.3906	12939.0	3239.532	3287.0	675.98145	6919.0	1702.2758	13886.0	3212.265	17373.0	3798.894	7909.0	1844.4551	10079.0	2332.017	22947.0	5400.8267	8025.0	1836.1627	12327.0	2509.9788	9096.0	1899.904	14895.0	3112.5388	19127.0	4718.3867	8891.0	2164.88	1671.0	370.618	6225.0	1401.8704	
649	207.0	44.8022	2954.0	581.20917	15581.0	3345.9307	16253.0	4026.6096	19827.0	4538.6694	12941.0	3239.697	3284.0	675.1821	6908.0	1700.1604	13889.0	3212.98	17376.0	3799.2085	7906.0	1844.1035	10082.0	2332.113	22943.0	5399.7773	8028.0	1837.1844	12322.0	2509.135	9091.0	1899.0856	14901.0	3114.6604	19116.0	4717.105	8893.0	2165.4187	1671.0	370.332	6227.0	1402.343	
650	214.0	45.248608	2949.0	580.3758	15580.0	3344.8933	16257.0	4027.9143	19821.0	4538.5215	12942.0	3239.805	3283.0	674.99646	6911.0	1701.2926	13887.0	3212.6094	17379.0	3800.157	7904.0	1843.7142	10081.0	2331.678	22946.0	5400.6606	8025.0	1836.4028	12324.0	2509.4565	9092.0	1899.2977	14900.0	3114.0872	19117.0	4716.843	8894.0	2166.2122	1670.0	370.07904	6224.0	1401.462	
651	212.0	42.25502	2946.0	580.44806	15580.0	3345.5269	16256.0	4027.2727	19827.0	4539.378	12944.0	3240.19	3279.0	674.375	6912.0	1702.0746	13892.0	3213.4946	17381.0	3800.153	7906.0	1844.1069	10083.0	2331.8616	22946.0	5400.613	8028.0	1837.3945	12324.0	2509.4631	9092.0	1899.1377	14904.0	3115.155	19104.0	4715.423	8892.0	2165.4385	1668.0	369.93018	6224.0	1402.0167	
652	184.0	38.49066	2950.0	580.98096	15580.0	3345.0647	16250.0	4026.2188	19838.0	4540.9487	12942.0	3239.8257	3278.0	674.02734	6911.0	1701.9442	13895.0	3214.1807	17380.0	3799.639	7908.0	1844.2275	10081.0	2331.5388	22947.0	5400.676	8023.0	1836.1467	12329.0	2510.7788	9090.0	1898.5615	14903.0	3114.5461	19122.0	4719.8086	8890.0	2164.528	1671.0	370.6623	6228.0	1402.9109	
653	184.0	41.13319	2948.0	580.7036	15579.0	3344.9514	16250.0	4026.5056	19838.0	4540.5894	12938.0	3238.33	3281.0	674.5906	6902.0	1700.4236	13897.0	3214.3037	17375.0	3798.9485	7909.0	1844.43	10080.0	2330.4114	22951.0	5401.805	8027.0	1836.5978	12325.0	2509.4353	9092.0	1899.0923	14909.0	3115.609	19125.0	4719.1855	8890.0	2164.7373	1672.0	370.84375	6228.0	1403.0789	
654	188.0	39.630703	2946.0	580.32043	15576.0	3344.6128	16250.0	4026.5198	19833.0	4539.8354	12938.0	3239.0151	3281.0	674.7388	6901.0	1699.9546	13893.0	3213.2612	17381.0	3800.0178	7911.0	1844.978	10080.0	2330.9233	22950.0	5401.4663	8030.0	1837.648	12328.0	2511.1123	9090.0	1898.7361	14908.0	3115.5696	19126.0	4718.601	8888.0	2164.1072	1671.0	370.65857	6231.0	1403.9989	
655	189.0	43.040497	2948.0	580.6602	15580.0	3345.2356	16255.0	4026.4253	19833.0	4539.9116	12937.0	3238.634	3283.0	675.12085	6901.0	1700.5242	13895.0	3213.9846	17379.0	3799.806	7910.0	1844.7969	10080.0	2330.5457	22948.0	5400.7153	8027.0	1836.6805	12322.0	2509.0574	9089.0	1898.5903	14904.0	3114.595	19133.0	4719.3486	8888.0	2164.1436	1671.0	370.65857	6228.0	1403.233	
656	154.0	32.45405	2949.0	580.82806	15582.0	3345.6323	16257.0	4027.2556	19833.0	4540.311	12936.0	3238.3994	3281.0	674.47174	6908.0	1701.9574	13895.0	3213.6729	17380.0	3800.8457	7906.0	1843.8816	10081.0	2330.472	22949.0	5401.2935	8031.0	1838.0328	12325.0	2509.9968	9093.0	1899.4734	14904.0	3114.9377	19140.0	4721.3794	8898.0	2166.698	1670.0	370.49664	6228.0	1403.2164	
657	181.0	38.053722	2948.0	580.47235	15578.0	3344.8962	16256.0	4027.366	19835.0	4540.2285	12938.0	3238.8945	3284.0	675.20667	6907.0	1701.498	13894.0	3213.4773	17375.0	3800.2505	7910.0	1844.6992	10081.0	2330.6565	22951.0	5401.7227	8026.0	1836.4949	12322.0	2509.4114	9090.0	1899.0457	14895.0	3112.9756	19141.0	4721.6543	8888.0	2164.8328	1671.0	370.65857	6229.0	1403.2113	
658	158.0	37.062378	2949.0	580.79364	15579.0	3345.472	16258.0	4027.511	19839.0	4541.215	12936.0	3238.6494	3278.0	673.79425	6907.0	1701.3342	13894.0	3213.5444	17376.0	3800.057	7908.0	1844.3438	10078.0	2329.2847	22948.0	5401.1104	8029.0	1837.4083	12325.0	2509.3066	9093.0	1899.509	14901.0	3114.0588	19154.0	4723.5586	8895.0	2165.5542	1668.0	369.58932	6227.0	1402.5514	
659	177.0	41.458626	2945.0	580.34283	15583.0	3346.3894	16257.0	4027.5771	19833.0	4538.905	12939.0	3239.4268	3281.0	674.54834	6906.0	1701.3937	13891.0	3212.9858	17378.0	3800.6016	7908.0	1844.2864	10081.0	2330.0195	22947.0	5400.5312	8021.0	1834.9688	12320.0	2507.4133	9089.0	1899.0642	14906.0	3115.0386	19155.0	4724.456	8891.0	2164.6736	1668.0	369.66232	6224.0	1401.9637	
660	168.0	42.941814	2943.0	580.17	15583.0	3346.33	16256.0	4027.07	19828.0	4536.73	12935.0	3238.6929	3282.0	675.06104	6906.0	1701.404	13894.0	3213.3452	17384.0	3801.3938	7908.0	1843.9353	10078.0	2329.006	22950.0	5401.195	8013.0	1831.2693	12326.0	2509.8872	9093.0	1899.6113	14904.0	3114.7686	19161.0	4725.7275	8894.0	2165.4832	1669.0	370.05304	6225.0	1401.632	
661	155.0	33.658123	2946.0	580.4531	15581.0	3345.9082	16259.0	4027.994	19839.0	4540.281	12933.0	3238.1665	3279.0	674.8727	6908.0	1701.642	13897.0	3214.3933	17379.0	3800.186	7908.0	1844.2786	10080.0	2330.324	22950.0	5401.236	8018.0	1833.5605	12325.0	2510.517	9090.0	1899.0693	14902.0	3114.608	19164.0	4725.7065	8892.0	2165.9028	1670.0	370.37033	6225.0	1402.5793	
662	129.0	28.210585	2947.0	580.6221	15582.0	3346.04	16258.0	4027.7893	19838.0	4540.8516	12934.0	3238.3247	3278.0	674.5593	6904.0	1700.3267	13897.0	3214.2295	17383.0	3800.6934	7910.0	1844.5132	10075.0	2329.3481	22950.0	5401.3857	8023.0	1835.6656	12331.0	2511.9583	9092.0	1899.2766	14909.0	3115.8003	19168.0	4726.3774	8895.0	2165.9458	1669.0	370.15265	6228.0	1403.6342	
663	136.0	30.41297	2946.0	580.5189	15580.0	3345.1533	16257.0	4027.4106	19844.0	4542.215	12931.0	3237.408	3279.0	674.4402	6906.0	1700.9467	13896.0	3214.2725	17380.0	3800.6301	7908.0	1844.2322	10083.0	2330.846	22950.0	5401.207	8022.0	1835.0708	12324.0	2510.393	9087.0	1898.168	14906.0	3115.439	19173.0	4727.4844	8895.0	2165.7617	1669.0	369.95804	6228.0	1403.738	
664	126.0	28.900364	2945.0	580.3272	15581.0	3345.6892	16261.0	4028.2415	19849.0	4544.1123	12926.0	3236.1013	3281.0	674.8959	6907.0	1701.2628	13895.0	3213.8235	17384.0	3801.6335	7909.0	1844.3208	10082.0	2330.5725	22952.0	5401.772	8022.0	1834.9926	12324.0	2509.61	9086.0	1898.0901	14908.0	3115.09	19172.0	4727.276	8892.0	2165.3877	1670.0	370.1818	6228.0	1403.424	
665	153.0	33.1196	2945.0	580.3272	15583.0	3346.1794	16257.0	4027.4084	19846.0	4543.3496	12924.0	3236.6426	3281.0	675.1205	6905.0	1700.6462	13896.0	3214.1943	17378.0	3800.3882	7905.0	1843.5428	10081.0	2330.7712	22954.0	5401.7812	8018.0	1833.7336	12324.0	2509.9663	9080.0	1897.1624	14913.0	3116.447	19169.0	4726.455	8889.0	2164.7405	1670.0	370.23	6229.0	1403.4988	
666	137.0	30.133179	2944.0	580.1303	15580.0	3345.5308	16257.0	4027.1716	19846.0	4543.331	12929.0	3237.5867	3276.0	674.3801	6907.0	1701.2992	13898.0	3214.5732	17378.0	3799.827	7907.0	1843.2814	10074.0	2329.3582	22953.0	5401.663	8015.0	1833.2131	12329.0	2510.966	9084.0	1897.8652	14914.0	3116.7969	19176.0	4728.5073	8896.0	2165.6597	1671.0	370.52792	6229.0	1403.9034	
667	118.0	26.510761	2945.0	580.25995	15582.0	3345.7278	16258.0	4027.4004	19850.0	4544.3228	12926.0	3236.3384	3280.0	674.964	6910.0	1701.7201	13898.0	3214.529	17385.0	3801.978	7907.0	1843.6324	10076.0	2329.4558	22951.0	5400.6387	8017.0	1833.7007	12331.0	2511.556	9084.0	1897.7614	14913.0	3116.728	19175.0	4728.0327	8891.0	2165.0842	1671.0	370.52792	6232.0	1404.8357	
668	133.0	29.212093	2945.0	580.25995	15578.0	3344.252	16256.0	4026.4512	19849.0	4544.112	12927.0	3236.967	3278.0	674.4783	6907.0	1701.3726	13897.0	3214.2817	17377.0	3800.6042	7908.0	1843.7563	10075.0	2329.5874	22952.0	5401.2188	8019.0	1834.2742	12330.0	2511.4753	9083.0	1897.8958	14913.0	3116.808	19172.0	4727.2583	8898.0	2166.0464	1671.0	370.6925	6232.0	1404.7037	
669	124.0	30.16314	2945.0	580.25995	15580.0	3344.9907	16259.0	4027.3367	19848.0	4543.1313	12929.0	3237.4744	3275.0	674.00696	6909.0	1701.6637	13897.0	3214.1309	17375.0	3800.5183	7908.0	1843.635	10078.0	2329.9827	22953.0	5401.426	8012.0	1831.8988	12331.0	2511.9165	9085.0	1898.1454	14913.0	3116.368	19175.0	4727.792	8900.0	2165.9077	1673.0	370.98886	6231.0	1403.9696	
670	127.0	27.351881	2943.0	579.4409	15580.0	3344.9028	16260.0	4027.972	19852.0	4544.2803	12926.0	3237.191	3276.0	674.1891	6907.0	1701.1918	13894.0	3213.657	17376.0	3800.9163	7908.0	1843.8767	10082.0	2331.223	22954.0	5401.6523	8012.0	1832.219	12333.0	2512.0828	9084.0	1897.9379	14907.0	3115.7932	19180.0	4729.895	8897.0	2165.2224	1672.0	370.8518	6230.0	1403.8591	
671	134.0	28.546219	2941.0	579.426	15582.0	3345.9365	16259.0	4027.4775	19851.0	4544.191	12920.0	3236.1548	3277.0	674.3456	6906.0	1701.3098	13895.0	3213.8416	17379.0	3800.766	7910.0	1844.2911	10084.0	2331.373	22955.0	5401.9536	8012.0	1831.8473	12328.0	2510.867	9085.0	1898.1605	14900.0	3114.6	19181.0	4730.175	8899.0	2165.793	1673.0	370.98886	6229.0	1403.6619	
672	130.0	25.728512	2937.0	578.5864	15584.0	3346.4895	16257.0	4027.16	19854.0	4544.718	12924.0	3236.5916	3275.0	673.9503	6905.0	1701.0087	13896.0	3214.2341	17381.0	3801.7322	7911.0	1844.5079	10083.0	2331.2463	22955.0	5401.7007	8017.0	1833.492	12326.0	2511.1636	9084.0	1898.137	14908.0	3115.6138	19179.0	4729.781	8896.0	2165.6204	1674.0	371.15918	6224.0	1403.0873	
673	125.0	27.833405	2939.0	578.8499	15583.0	3346.3752	16256.0	4026.719	19851.0	4544.014	12933.0	3237.925	3274.0	673.8568	6904.0	1700.9675	13894.0	3213.923	17386.0	3802.0972	7909.0	1843.9589	10083.0	2331.1433	22951.0	5400.51	8015.0	1833.0953	12324.0	2509.9043	9082.0	1897.5919	14910.0	3115.8835	19181.0	4730.0103	8898.0	2165.8003	1673.0	371.0038	6229.0	1404.2427	
674	127.0	24.524033	2937.0	578.59863	15583.0	3346.3167	16257.0	4027.2021	19852.0	4544.141	12926.0	3236.7173	3277.0	674.31665	6906.0	1701.1942	13897.0	3214.6748	17377.0	3800.5251	7910.0	1844.1859	10083.0	2331.317	22954.0	5401.695	8017.0	1833.826	12331.0	2512.108	9079.0	1897.141	14909.0	3115.6995	19181.0	4730.874	8898.0	2166.0525	1673.0	371.0038	6226.0	1403.5923	
675	139.0	26.862476	2937.0	578.74585	15585.0	3346.9363	16254.0	4026.64	19850.0	4544.0156	12929.0	3236.8906	3279.0	674.57495	6904.0	1701.2875	13897.0	3215.2004	17374.0	3800.5332	7908.0	1844.0284	10082.0	2331.09	22952.0	5401.1235	8014.0	1833.4982	12330.0	2511.5417	9079.0	1896.9803	14913.0	3116.4067	19177.0	4729.789	8897.0	2164.9058	1672.0	370.8728	6228.0	1403.7826	
676	104.0	21.231098	2935.0	578.4755	15583.0	3345.9841	16254.0	4026.2803	19850.0	4544.113	12931.0	3237.763	3276.0	674.0193	6910.0	1702.1431	13900.0	3215.366	17386.0	3802.402	7909.0	1844.4169	10081.0	2331.0103	22958.0	5403.2446	8009.0	1832.0481	12330.0	2510.443	9082.0	1897.5946	14911.0	3115.5303	19186.0	4731.414	8904.0	2167.1335	1672.0	370.83862	6229.0	1404.2529	
677	97.0	18.66938	2930.0	577.98645	15583.0	3346.1772	16253.0	4025.7559	19853.0	4544.4375	12934.0	3238.168	3277.0	674.1803	6908.0	1701.9473	13900.0	3215.2664	17385.0	3802.2917	7909.0	1844.3971	10081.0	2330.786	22956.0	5402.8955	8015.0	1833.7267	12333.0	2511.5962	9082.0	1897.599	14909.0	3115.5146	19189.0	4732.026	8905.0	2167.007	1673.0	371.0038	6228.0	1404.2728	
678	109.0	22.183271	2931.0	577.6971	15581.0	3345.376	16254.0	4025.878	19852.0	4543.8003	12930.0	3237.5862	3275.0	673.9668	6906.0	1701.3914	13896.0	3214.4314	17384.0	3802.1155	7911.0	1844.7362	10083.0	2331.2314	22956.0	5402.837	8015.0	1833.1489	12332.0	2511.5684	9078.0	1897.0248	14915.0	3116.6367	19191.0	4732.3984	8901.0	2166.3398	1672.0	370.83447	6228.0	1404.5232	
679	109.0	23.266384	2934.0	577.98456	15583.0	3346.2283	16258.0	4027.2253	19848.0	4542.467	12931.0	3237.042	3276.0	674.01276	6911.0	1702.258	13900.0	3215.111	17387.0	3802.67	7909.0	1844.5944	10079.0	2330.4438	22955.0	5402.333	8013.0	1832.9021	12333.0	2511.5767	9080.0	1897.2845	14912.0	3115.8596	19187.0	4732.332	8899.0	2166.1682	1672.0	370.83447	6224.0	1403.1102	
680	121.0	24.902636	2936.0	578.3987	15582.0	3346.2175	16259.0	4027.4043	19848.0	4542.8613	12927.0	3236.1787	3276.0	673.92694	6911.0	1702.258	13897.0	3214.7456	17383.0	3802.6084	7908.0	1844.4006	10080.0	2330.6172	22955.0	5402.3057	8011.0	1832.6123	12333.0	2511.5764	9081.0	1897.5187	14911.0	3115.8289	19185.0	4731.3643	8899.0	2165.4077	1672.0	370.83447	6225.0	1403.7357	
681	96.0	19.114874	2935.0	578.0179	15577.0	3345.323	16259.0	4027.1443	19852.0	4543.9805	12934.0	3237.861	3277.0	674.27277	6905.0	1701.6631	13896.0	3214.2559	17385.0	3802.5642	7906.0	1844.2871	10081.0	2330.766	22958.0	5403.0176	8016.0	1833.8378	12334.0	2511.9453	9083.0	1897.7245	14913.0	3115.9807	19187.0	4731.85	8903.0	2165.7964	1672.0	370.83447	6231.0	1405.4662	
682	96.0	19.097544	2935.0	578.0179	15580.0	3346.0344	16257.0	4026.9202	19851.0	4543.7964	12934.0	3237.7427	3273.0	672.94025	6911.0	1702.5527	13897.0	3214.5527	17385.0	3802.747	7907.0	1844.3922	10081.0	2330.8486	22953.0	5402.042	8015.0	1833.5931	12334.0	2511.7212	9082.0	1897.6222	14915.0	3116.5562	19187.0	4732.0225	8904.0	2166.577	1670.0	370.17526	6233.0	1405.7526	
683	95.0	17.59519	2933.0	577.7902	15580.0	3346.187	16250.0	4025.3289	19855.0	4545.0264	12934.0	3237.8464	3275.0	673.8109	6910.0	1702.4353	13897.0	3214.6624	17378.0	3801.1423	7908.0	1844.5372	10080.0	2330.4944	22955.0	5402.666	8013.0	1833.4327	12334.0	2511.9146	9083.0	1897.7606	14916.0	3116.6067	19191.0	4732.697	8906.0	2167.0063	1672.0	370.83447	6235.0	1405.9309	
684	101.0	20.629286	2934.0	577.8669	15579.0	3345.6982	16254.0	4026.187	19855.0	4545.2373	12929.0	3236.8474	3274.0	673.51465	6910.0	1702.5961	13899.0	3214.884	17376.0	3800.7488	7907.0	1844.0746	10081.0	2330.6843	22956.0	5402.7046	8012.0	1832.8983	12332.0	2511.5447	9084.0	1897.9572	14914.0	3115.949	19193.0	4733.1504	8905.0	2166.4878	1672.0	370.83447	6233.0	1405.2107	
685	113.0	22.834757	2935.0	578.01324	15576.0	3345.4653	16249.0	4024.0962	19852.0	4544.908	12926.0	3236.5676	3269.0	672.6305	6910.0	1702.6185	13896.0	3214.0938	17382.0	3801.3125	7908.0	1844.4572	10082.0	2330.7437	22955.0	5402.7036	8015.0	1833.6619	12333.0	2511.919	9081.0	1897.618	14915.0	3116.362	19193.0	4733.1816	8906.0	2167.0254	1671.0	370.40497	6233.0	1405.0874	
