SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 10
recruit_likeliness = 0.5
defeat_likeliness = 0.01
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	
752	47.0	10.759888	5405.0	1283.7102	20062.0	4554.9844	11243.0	2756.685	31725.0	7404.659	20588.0	4876.657	3721.0	873.8165	54815.0	12277.335	14602.0	2983.4136	53340.0	12436.665	14852.0	3289.5005	
753	49.0	13.714369	5392.0	1280.0104	20067.0	4555.591	11239.0	2755.8115	31732.0	7406.563	20587.0	4876.4062	3716.0	872.6127	54815.0	12277.099	14607.0	2983.0425	53347.0	12438.778	14849.0	3288.5571	
754	45.0	11.966166	5380.0	1276.6006	20070.0	4556.2397	11237.0	2755.2864	31734.0	7407.449	20584.0	4875.399	3712.0	872.0385	54822.0	12278.784	14616.0	2986.0144	53353.0	12440.462	14847.0	3287.9448	
755	37.0	8.390053	5375.0	1276.2904	20073.0	4556.43	11234.0	2754.2498	31739.0	7409.8457	20587.0	4875.9976	3709.0	871.1011	54825.0	12279.649	14622.0	2987.942	53355.0	12441.238	14844.0	3287.0522	
756	39.0	8.3304205	5368.0	1274.7654	20076.0	4556.7695	11235.0	2754.8408	31744.0	7410.865	20586.0	4875.8345	3707.0	870.7669	54824.0	12279.488	14626.0	2988.8335	53355.0	12441.585	14840.0	3286.1062	
757	41.0	9.220118	5362.0	1272.965	20081.0	4557.8765	11232.0	2753.7205	31747.0	7412.216	20583.0	4875.101	3704.0	869.8717	54831.0	12280.593	14629.0	2990.0364	53356.0	12441.837	14834.0	3284.7493	
758	59.0	12.688332	5349.0	1270.0818	20079.0	4557.4243	11229.0	2752.8433	31751.0	7413.7085	20588.0	4876.3867	3704.0	869.68665	54828.0	12279.9375	14629.0	2990.4966	53354.0	12441.254	14830.0	3283.6792	
759	36.0	6.6583524	5340.0	1267.6013	20089.0	4559.246	11223.0	2751.292	31754.0	7414.746	20589.0	4877.151	3704.0	869.6864	54835.0	12281.461	14640.0	2993.685	53360.0	12442.76	14830.0	3283.8984	
760	31.0	6.888754	5331.0	1265.403	20099.0	4560.865	11220.0	2750.2405	31755.0	7414.8433	20593.0	4878.105	3701.0	869.1199	54842.0	12283.012	14642.0	2993.9036	53358.0	12442.389	14828.0	3283.4158	
761	44.0	9.694945	5322.0	1263.1866	20102.0	4561.2803	11217.0	2749.731	31761.0	7416.4775	20591.0	4877.726	3696.0	868.2555	54836.0	12281.674	14647.0	2995.1843	53360.0	12442.476	14824.0	3282.4985	
762	45.0	9.766092	5313.0	1261.0922	20108.0	4562.843	11213.0	2748.616	31766.0	7418.1255	20593.0	4878.0127	3692.0	867.79596	54839.0	12281.943	14649.0	2995.303	53365.0	12443.663	14817.0	3281.0232	
763	44.0	10.84299	5299.0	1257.8805	20112.0	4563.7646	11214.0	2748.7244	31763.0	7417.413	20593.0	4878.053	3691.0	867.4124	54845.0	12283.418	14656.0	2996.158	53368.0	12444.049	14815.0	3280.4685	
764	49.0	10.215504	5290.0	1256.0907	20116.0	4564.6772	11210.0	2747.9727	31768.0	7418.9834	20594.0	4878.2446	3685.0	866.47986	54848.0	12284.539	14658.0	2996.581	53373.0	12445.442	14809.0	3278.9585	
765	38.0	8.392519	5284.0	1254.726	20118.0	4565.131	11205.0	2746.6511	31777.0	7421.1357	20594.0	4878.5176	3682.0	866.25385	54849.0	12284.959	14668.0	2997.627	53381.0	12447.192	14804.0	3277.6006	
766	35.0	8.624892	5278.0	1253.3877	20126.0	4566.0986	11201.0	2745.085	31787.0	7423.287	20593.0	4878.3853	3680.0	865.98193	54852.0	12285.599	14674.0	2999.1565	53380.0	12446.977	14794.0	3275.6052	
767	46.0	11.0551815	5267.0	1250.7194	20128.0	4566.3857	11194.0	2742.6846	31784.0	7423.032	20590.0	4878.19	3674.0	864.9106	54855.0	12286.296	14686.0	3001.8892	53384.0	12448.107	14792.0	3274.9158	
768	43.0	10.005792	5261.0	1248.6241	20127.0	4565.8037	11195.0	2743.3406	31791.0	7425.629	20587.0	4877.8647	3670.0	863.66705	54862.0	12287.682	14687.0	3001.931	53390.0	12449.603	14787.0	3274.0352	
769	42.0	9.503627	5254.0	1246.9242	20130.0	4566.68	11194.0	2743.0066	31793.0	7426.539	20592.0	4879.242	3670.0	864.09894	54862.0	12287.197	14692.0	3002.8804	53389.0	12448.988	14782.0	3273.1233	
770	42.0	9.612718	5247.0	1245.0059	20131.0	4566.9136	11190.0	2741.9966	31802.0	7428.929	20588.0	4878.2485	3666.0	863.2466	54866.0	12287.89	14696.0	3004.3918	53396.0	12450.164	14776.0	3271.7876	
771	46.0	10.453835	5237.0	1242.4102	20135.0	4567.382	11187.0	2741.366	31800.0	7428.893	20586.0	4877.5903	3664.0	862.7418	54872.0	12289.35	14703.0	3006.4978	53397.0	12450.116	14773.0	3271.3833	
772	53.0	12.692845	5232.0	1241.4609	20134.0	4566.8857	11186.0	2740.85	31798.0	7428.448	20587.0	4877.823	3662.0	862.54504	54870.0	12288.707	14704.0	3006.6177	53402.0	12451.647	14772.0	3270.5073	
773	44.0	8.685422	5225.0	1239.8472	20137.0	4567.391	11185.0	2740.7869	31802.0	7429.8735	20593.0	4880.126	3658.0	861.63293	54878.0	12290.22	14706.0	3007.755	53403.0	12451.8955	14769.0	3269.9714	
774	46.0	10.592585	5211.0	1236.2635	20145.0	4568.8086	11186.0	2741.051	31804.0	7430.3403	20590.0	4879.193	3655.0	861.1757	54876.0	12289.361	14716.0	3009.681	53407.0	12452.9795	14764.0	3268.7383	
775	40.0	8.533984	5205.0	1234.4781	20152.0	4570.291	11185.0	2740.6611	31813.0	7432.1724	20592.0	4879.981	3651.0	860.7063	54877.0	12289.651	14720.0	3011.1663	53404.0	12452.451	14761.0	3268.094	
776	44.0	11.192351	5196.0	1232.0892	20153.0	4570.331	11184.0	2740.3462	31811.0	7431.6055	20588.0	4878.6665	3649.0	860.3076	54885.0	12290.947	14724.0	3012.4407	53412.0	12453.786	14754.0	3266.4739	
777	47.0	11.09089	5185.0	1229.9459	20160.0	4571.938	11183.0	2740.0854	31812.0	7431.9204	20592.0	4879.987	3642.0	858.4632	54890.0	12292.329	14724.0	3011.7395	53413.0	12454.435	14752.0	3266.2522	
778	56.0	13.325024	5171.0	1226.9138	20161.0	4572.277	11180.0	2739.1995	31816.0	7433.304	20587.0	4879.071	3640.0	858.3295	54892.0	12291.733	14734.0	3014.3884	53415.0	12454.549	14748.0	3265.0977	
779	42.0	10.8241415	5160.0	1224.7413	20164.0	4572.6763	11180.0	2739.1577	31824.0	7435.1616	20584.0	4878.346	3638.0	858.2321	54898.0	12293.089	14743.0	3015.4387	53420.0	12455.515	14747.0	3265.0059	
780	30.0	7.65461	5148.0	1221.4589	20175.0	4574.6914	11181.0	2739.5647	31825.0	7436.053	20587.0	4879.255	3636.0	857.936	54901.0	12293.977	14750.0	3016.8618	53424.0	12456.812	14743.0	3263.9248	
781	29.0	7.3786535	5141.0	1219.5262	20180.0	4575.281	11176.0	2738.136	31827.0	7436.6396	20585.0	4878.6255	3634.0	857.15045	54903.0	12294.776	14758.0	3019.7197	53429.0	12458.444	14738.0	3262.512	
782	39.0	8.78732	5131.0	1216.681	20187.0	4577.2134	11176.0	2738.1316	31826.0	7436.5664	20586.0	4879.1753	3634.0	857.3023	54903.0	12294.9	14755.0	3019.2712	53430.0	12458.691	14733.0	3261.4697	
783	40.0	8.821032	5116.0	1212.8864	20193.0	4578.611	11173.0	2737.7388	31833.0	7438.1206	20584.0	4878.544	3628.0	856.1297	54904.0	12295.707	14765.0	3021.7085	53433.0	12458.918	14731.0	3261.0056	
784	39.0	8.483668	5109.0	1210.8058	20198.0	4579.787	11173.0	2737.8384	31834.0	7438.869	20585.0	4878.6475	3627.0	856.2517	54906.0	12295.6	14767.0	3022.3464	53441.0	12460.995	14721.0	3258.5645	
785	46.0	10.082839	5098.0	1209.3257	20204.0	4580.808	11171.0	2737.4397	31834.0	7438.5894	20587.0	4879.267	3624.0	855.97144	54911.0	12296.204	14771.0	3023.0889	53438.0	12460.161	14716.0	3257.2512	
786	47.0	9.9307995	5086.0	1206.7477	20207.0	4581.022	11170.0	2737.1567	31835.0	7438.835	20587.0	4879.684	3617.0	854.717	54909.0	12295.949	14782.0	3025.3271	53447.0	12462.294	14713.0	3256.5256	
787	65.0	13.774476	5070.0	1203.3367	20214.0	4582.1816	11164.0	2735.5754	31839.0	7441.0635	20585.0	4879.1895	3613.0	854.3622	54912.0	12296.032	14783.0	3025.005	53446.0	12461.58	14709.0	3256.0881	
788	49.0	11.149961	5059.0	1200.6849	20214.0	4581.973	11165.0	2735.7185	31843.0	7441.5796	20581.0	4878.14	3615.0	854.7563	54921.0	12298.581	14794.0	3026.9565	53451.0	12462.776	14708.0	3255.8723	
789	41.0	8.988363	5048.0	1197.8654	20216.0	4582.3374	11163.0	2735.191	31848.0	7443.4663	20577.0	4877.9277	3613.0	854.4511	54927.0	12299.394	14802.0	3028.5596	53458.0	12464.668	14707.0	3255.3389	
790	42.0	9.155288	5040.0	1195.9014	20225.0	4584.075	11157.0	2733.294	31851.0	7444.6343	20578.0	4878.095	3612.0	854.55237	54927.0	12299.707	14809.0	3030.2124	53457.0	12464.156	14702.0	3254.4053	
791	48.0	10.974821	5026.0	1193.2423	20227.0	4584.3604	11157.0	2733.1956	31857.0	7445.93	20576.0	4877.363	3610.0	854.3104	54931.0	12300.566	14813.0	3031.347	53460.0	12464.302	14695.0	3252.5994	
792	41.0	9.351878	5016.0	1190.7412	20234.0	4585.6504	11159.0	2733.6436	31862.0	7447.948	20578.0	4877.7866	3604.0	853.0714	54934.0	12301.031	14820.0	3032.394	53462.0	12465.107	14690.0	3251.4639	
793	25.0	5.3990455	5007.0	1189.4414	20237.0	4586.2627	11154.0	2732.4846	31862.0	7447.783	20580.0	4878.6494	3604.0	853.25385	54942.0	12302.608	14829.0	3033.665	53470.0	12467.469	14690.0	3251.1733	
794	58.0	12.875154	4994.0	1186.434	20237.0	4585.8354	11150.0	2731.0327	31858.0	7447.467	20579.0	4878.4097	3600.0	852.73816	54945.0	12303.108	14828.0	3033.3894	53468.0	12467.211	14683.0	3249.6882	
795	46.0	10.393212	4985.0	1184.4191	20241.0	4586.762	11149.0	2730.7686	31864.0	7448.69	20576.0	4877.821	3595.0	851.8799	54947.0	12303.34	14840.0	3036.1091	53474.0	12468.497	14683.0	3249.5085	
796	55.0	12.063208	4975.0	1182.9058	20241.0	4586.709	11149.0	2730.7637	31865.0	7448.776	20575.0	4878.4907	3593.0	851.5255	54946.0	12302.615	14847.0	3037.1663	53479.0	12469.486	14675.0	3247.6846	
797	55.0	11.539158	4963.0	1180.1095	20246.0	4587.2505	11147.0	2730.1133	31869.0	7450.2847	20574.0	4877.8696	3593.0	851.39685	54949.0	12303.839	14856.0	3039.887	53482.0	12470.027	14666.0	3245.8694	
798	65.0	14.016553	4949.0	1177.0718	20251.0	4588.0435	11141.0	2728.4626	31870.0	7451.016	20573.0	4878.1006	3588.0	850.00854	54956.0	12305.015	14863.0	3041.2278	53480.0	12469.802	14664.0	3245.4229	
799	42.0	9.550954	4941.0	1175.1782	20255.0	4588.296	11141.0	2728.5593	31876.0	7453.079	20573.0	4878.358	3589.0	850.2406	54964.0	12306.373	14870.0	3042.6777	53487.0	12471.255	14662.0	3244.6174	
800	50.0	11.9476385	4932.0	1173.6991	20257.0	4588.404	11139.0	2728.2375	31875.0	7452.476	20572.0	4878.39	3588.0	849.6333	54970.0	12307.547	14870.0	3042.183	53490.0	12472.3545	14657.0	3243.314	
801	46.0	10.055509	4922.0	1171.4045	20266.0	4590.0283	11137.0	2727.504	31873.0	7452.407	20573.0	4879.1187	3583.0	848.11487	54973.0	12308.039	14881.0	3045.763	53495.0	12473.354	14651.0	3242.3945	
802	47.0	10.194961	4917.0	1170.2789	20269.0	4590.7354	11131.0	2725.9863	31875.0	7452.876	20572.0	4879.224	3579.0	847.4856	54976.0	12309.126	14883.0	3046.0405	53500.0	12474.326	14651.0	3241.9119	
803	44.0	8.835316	4911.0	1169.0508	20269.0	4590.588	11131.0	2726.416	31877.0	7453.8877	20574.0	4879.701	3577.0	846.5352	54983.0	12310.541	14890.0	3047.6887	53495.0	12473.667	14649.0	3241.2761	
804	45.0	9.6290455	4896.0	1165.5167	20273.0	4591.623	11129.0	2725.434	31883.0	7455.0566	20573.0	4879.0127	3574.0	846.0403	54984.0	12311.194	14897.0	3049.4866	53501.0	12474.789	14645.0	3240.404	
805	37.0	8.029161	4889.0	1164.0752	20277.0	4592.277	11127.0	2725.0142	31886.0	7456.1206	20576.0	4879.7744	3572.0	845.7621	54988.0	12312.082	14904.0	3050.7893	53507.0	12475.901	14637.0	3238.3604	
806	38.0	9.201034	4874.0	1160.3234	20283.0	4592.8496	11123.0	2723.6196	31891.0	7457.8735	20572.0	4879.4624	3570.0	845.30237	54993.0	12313.252	14913.0	3052.7456	53512.0	12476.54	14631.0	3237.0122	
807	49.0	10.108043	4860.0	1156.874	20286.0	4593.8545	11121.0	2723.06	31897.0	7459.6133	20570.0	4878.9995	3562.0	844.69965	54999.0	12314.566	14916.0	3053.4973	53514.0	12477.277	14626.0	3235.6338	
808	40.0	8.448673	4856.0	1156.0193	20290.0	4594.662	11118.0	2722.1963	31903.0	7461.5083	20566.0	4878.0728	3561.0	844.3254	55002.0	12315.123	14926.0	3055.0227	53516.0	12477.879	14622.0	3234.9255	
809	46.0	9.417643	4847.0	1154.3348	20293.0	4594.943	11117.0	2721.813	31905.0	7461.988	20565.0	4878.4585	3557.0	843.48083	55008.0	12316.552	14928.0	3055.1128	53518.0	12478.372	14616.0	3233.7122	
810	43.0	10.317757	4840.0	1152.1864	20297.0	4595.86	11115.0	2721.2834	31909.0	7463.2324	20564.0	4878.0957	3555.0	843.3104	55016.0	12318.065	14929.0	3054.9385	53519.0	12478.721	14613.0	3232.1729	
811	38.0	9.100109	4825.0	1148.6907	20303.0	4597.2695	11114.0	2720.9468	31916.0	7465.5146	20565.0	4878.6123	3554.0	842.7979	55021.0	12318.479	14934.0	3056.0784	53520.0	12479.292	14610.0	3231.4033	
812	43.0	9.306476	4816.0	1146.2664	20311.0	4598.8506	11110.0	2719.9778	31919.0	7467.0645	20566.0	4878.9917	3554.0	842.8545	55024.0	12319.355	14935.0	3056.3748	53520.0	12479.835	14602.0	3229.3071	
813	28.0	5.770017	4806.0	1144.1436	20313.0	4599.1147	11114.0	2720.6914	31924.0	7468.41	20564.0	4878.486	3552.0	842.7993	55029.0	12320.617	14943.0	3058.3237	53527.0	12481.195	14600.0	3228.6318	
814	38.0	9.612528	4793.0	1140.7808	20317.0	4599.4414	11112.0	2720.1323	31918.0	7466.4307	20562.0	4878.2446	3548.0	841.7676	55031.0	12320.969	14952.0	3060.5603	53532.0	12482.611	14597.0	3227.6313	
815	34.0	8.133804	4788.0	1139.5709	20320.0	4599.9824	11111.0	2719.9458	31925.0	7468.411	20563.0	4878.8286	3543.0	840.6206	55033.0	12320.424	14958.0	3062.2583	53533.0	12482.937	14592.0	3227.07	
816	28.0	6.2013836	4777.0	1137.2896	20325.0	4601.0967	11112.0	2720.1914	31931.0	7469.519	20562.0	4878.678	3538.0	839.9627	55039.0	12322.23	14963.0	3063.4192	53538.0	12483.697	14587.0	3225.8972	
817	36.0	9.098692	4766.0	1133.9425	20324.0	4601.094	11109.0	2719.6904	31938.0	7471.2593	20559.0	4877.733	3534.0	838.7506	55037.0	12321.595	14970.0	3064.7043	53541.0	12484.382	14586.0	3225.9348	
818	39.0	10.673422	4760.0	1132.1307	20327.0	4601.6763	11103.0	2717.721	31940.0	7472.484	20559.0	4877.633	3533.0	838.4057	55040.0	12322.358	14972.0	3065.115	53540.0	12483.731	14587.0	3226.2554	
819	48.0	12.848304	4748.0	1129.6002	20333.0	4602.671	11105.0	2718.5986	31939.0	7472.207	20556.0	4877.299	3526.0	837.27167	55046.0	12323.309	14978.0	3066.1265	53539.0	12482.998	14582.0	3225.2554	
820	47.0	12.004037	4739.0	1127.8119	20339.0	4604.0566	11100.0	2717.0298	31940.0	7472.9873	20557.0	4877.9365	3524.0	836.4139	55049.0	12324.389	14984.0	3067.2656	53540.0	12483.131	14581.0	3225.1616	
821	33.0	8.124079	4732.0	1126.7416	20341.0	4604.269	11098.0	2716.0493	31947.0	7474.7266	20560.0	4878.6196	3523.0	836.34393	55054.0	12325.669	14988.0	3068.9062	53547.0	12484.765	14577.0	3223.9744	
822	48.0	11.286182	4720.0	1123.8473	20342.0	4604.5728	11097.0	2715.7588	31947.0	7474.428	20560.0	4878.662	3518.0	834.6992	55057.0	12326.612	14992.0	3070.6301	53548.0	12485.302	14571.0	3222.3884	
823	32.0	6.9899716	4709.0	1121.6548	20350.0	4606.067	11096.0	2715.6882	31958.0	7477.1807	20560.0	4878.4907	3515.0	833.8335	55058.0	12327.517	15002.0	3072.5786	53553.0	12487.636	14567.0	3220.5508	
824	40.0	9.6226	4696.0	1118.5969	20353.0	4606.6885	11093.0	2714.6902	31963.0	7478.333	20552.0	4876.3647	3512.0	833.6416	55065.0	12329.287	15008.0	3073.914	53557.0	12488.166	14561.0	3218.8835	
825	55.0	14.055446	4682.0	1115.5051	20353.0	4606.349	11091.0	2714.282	31966.0	7479.5947	20551.0	4875.9404	3502.0	832.0542	55067.0	12329.298	15017.0	3074.6074	53557.0	12488.065	14559.0	3218.4338	
826	48.0	11.384424	4669.0	1112.7343	20366.0	4609.6074	11086.0	2713.0154	31968.0	7480.5977	20552.0	4876.482	3498.0	831.1659	55070.0	12330.007	15026.0	3076.2803	53560.0	12489.153	14557.0	3217.7615	
827	33.0	7.670974	4662.0	1110.8414	20374.0	4610.8613	11086.0	2712.9485	31972.0	7481.7456	20553.0	4876.82	3497.0	831.092	55078.0	12332.0625	15032.0	3078.1404	53561.0	12489.213	14552.0	3216.7917	
828	50.0	12.158282	4646.0	1106.7213	20379.0	4611.9214	11087.0	2713.2302	31979.0	7483.576	20552.0	4876.7656	3489.0	828.8695	55080.0	12332.259	15030.0	3077.5664	53562.0	12489.41	14546.0	3215.7075	
829	39.0	9.407967	4634.0	1103.3744	20381.0	4612.7524	11082.0	2712.136	31979.0	7483.318	20558.0	4878.576	3489.0	828.94086	55080.0	12332.124	15043.0	3080.9868	53571.0	12491.223	14544.0	3215.346	
830	35.0	10.087531	4627.0	1101.3226	20386.0	4613.576	11080.0	2711.3955	31985.0	7485.4644	20554.0	4877.4688	3488.0	829.0177	55083.0	12332.497	15049.0	3081.5854	53573.0	12491.5625	14540.0	3214.207	
831	41.0	10.596512	4616.0	1099.4937	20388.0	4613.7656	11079.0	2711.3965	31987.0	7486.0947	20555.0	4877.882	3485.0	827.8973	55088.0	12333.744	15057.0	3083.617	53568.0	12490.454	14536.0	3213.243	
832	35.0	9.036044	4608.0	1097.7542	20392.0	4614.4434	11076.0	2710.6704	31987.0	7486.203	20553.0	4877.5913	3483.0	827.518	55094.0	12334.797	15065.0	3085.4656	53573.0	12491.95	14534.0	3212.7573	
833	38.0	9.25264	4599.0	1095.1207	20399.0	4615.9785	11071.0	2709.5837	31992.0	7487.9106	20549.0	4876.431	3481.0	827.22876	55101.0	12336.814	15065.0	3085.5315	53578.0	12493.504	14527.0	3210.8328	
834	43.0	10.432473	4593.0	1093.2114	20400.0	4616.2383	11076.0	2710.3772	31992.0	7488.56	20544.0	4875.334	3474.0	825.4001	55107.0	12338.468	15067.0	3086.4956	53577.0	12492.81	14527.0	3210.8623	
835	41.0	9.707605	4589.0	1092.5514	20397.0	4615.284	11076.0	2710.405	31995.0	7489.4844	20544.0	4875.0503	3466.0	823.653	55115.0	12341.039	15073.0	3087.6272	53581.0	12493.334	14523.0	3210.0554	
836	32.0	6.339944	4583.0	1091.5859	20402.0	4616.3022	11074.0	2710.0757	32003.0	7491.861	20548.0	4876.1553	3465.0	823.2362	55115.0	12340.697	15076.0	3088.3926	53582.0	12494.25	14520.0	3209.2969	
837	34.0	8.07226	4573.0	1089.7485	20406.0	4616.9404	11072.0	2709.6423	32004.0	7491.7437	20545.0	4874.7563	3463.0	823.15533	55118.0	12341.809	15081.0	3088.744	53592.0	12496.046	14512.0	3207.5344	
838	31.0	7.1254854	4567.0	1088.1869	20410.0	4617.3486	11071.0	2709.3044	32008.0	7493.133	20546.0	4875.0664	3459.0	821.8849	55123.0	12343.148	15081.0	3089.159	53594.0	12496.558	14510.0	3207.2783	
839	38.0	9.316772	4561.0	1086.965	20414.0	4617.7163	11068.0	2708.668	32007.0	7493.261	20546.0	4875.065	3454.0	820.6614	55125.0	12343.542	15090.0	3091.1619	53595.0	12496.781	14502.0	3205.0544	
840	40.0	9.056479	4557.0	1085.9073	20413.0	4617.0117	11068.0	2708.6724	32009.0	7494.091	20545.0	4875.192	3450.0	819.98926	55125.0	12343.603	15095.0	3092.4324	53600.0	12498.172	14498.0	3204.065	
841	59.0	12.86887	4549.0	1083.5159	20413.0	4617.189	11065.0	2707.8108	32010.0	7494.645	20544.0	4875.226	3448.0	819.93164	55119.0	12342.286	15102.0	3094.3767	53598.0	12497.229	14493.0	3203.1125	
842	41.0	10.38156	4536.0	1080.0349	20419.0	4618.737	11065.0	2707.8108	32020.0	7496.43	20544.0	4875.1484	3447.0	819.7359	55127.0	12343.464	15106.0	3095.0889	53607.0	12499.809	14488.0	3201.5522	
843	50.0	12.249561	4519.0	1076.492	20422.0	4619.451	11063.0	2707.2314	32024.0	7497.5547	20544.0	4874.9736	3442.0	818.98016	55130.0	12344.14	15109.0	3095.4055	53608.0	12499.8955	14489.0	3201.821	
844	38.0	8.580837	4515.0	1075.6964	20431.0	4621.573	11060.0	2706.5913	32025.0	7498.632	20543.0	4874.991	3440.0	817.6985	55130.0	12344.013	15121.0	3098.824	53608.0	12499.771	14489.0	3201.821	
845	42.0	11.052253	4505.0	1072.4602	20435.0	4622.227	11058.0	2705.9553	32026.0	7499.1587	20545.0	4875.79	3434.0	815.76776	55136.0	12345.369	15122.0	3098.7642	53612.0	12500.802	14485.0	3200.8445	
846	50.0	11.512136	4491.0	1069.7236	20434.0	4621.7417	11058.0	2705.828	32032.0	7500.388	20541.0	4875.0835	3430.0	814.9068	55140.0	12346.238	15131.0	3102.0388	53611.0	12500.73	14482.0	3200.0005	
847	37.0	8.032068	4476.0	1066.6238	20443.0	4623.9966	11056.0	2705.3164	32039.0	7502.3735	20541.0	4875.0312	3428.0	814.5916	55146.0	12347.301	15138.0	3103.537	53615.0	12501.524	14481.0	3199.8625	
848	47.0	10.574709	4467.0	1064.506	20452.0	4625.3496	11051.0	2704.3943	32036.0	7502.4834	20536.0	4873.974	3424.0	813.35004	55153.0	12348.819	15143.0	3104.639	53616.0	12501.815	14475.0	3198.2844	
849	52.0	10.934711	4452.0	1061.6875	20458.0	4626.0034	11051.0	2704.1453	32038.0	7504.281	20535.0	4873.3276	3420.0	812.0829	55154.0	12349.379	15150.0	3106.4932	53620.0	12502.628	14470.0	3197.2295	
850	41.0	9.0945	4449.0	1061.2239	20461.0	4626.888	11049.0	2703.6785	32043.0	7504.955	20533.0	4872.9946	3420.0	811.8696	55158.0	12350.015	15161.0	3109.1582	53624.0	12502.706	14461.0	3195.6094	
851	39.0	8.801121	4437.0	1058.8163	20466.0	4627.594	11044.0	2702.5498	32040.0	7504.364	20537.0	4873.5283	3420.0	811.8696	55161.0	12350.569	15168.0	3111.3452	53626.0	12502.825	14462.0	3195.929	
852	51.0	12.531038	4425.0	1055.8627	20469.0	4628.0386	11042.0	2701.8928	32039.0	7504.425	20538.0	4873.877	3413.0	809.5555	55161.0	12350.393	15174.0	3112.9	53632.0	12504.097	14456.0	3194.6223	
853	41.0	9.697487	4415.0	1053.284	20469.0	4627.815	11040.0	2701.4575	32046.0	7506.3154	20539.0	4873.9077	3410.0	809.7148	55166.0	12351.65	15184.0	3115.3684	53636.0	12505.211	14454.0	3193.772	
854	52.0	13.581099	4399.0	1048.9606	20475.0	4628.4453	11033.0	2699.704	32048.0	7506.7104	20541.0	4874.0796	3407.0	809.22363	55171.0	12352.859	15192.0	3117.0247	53636.0	12505.345	14446.0	3192.2605	
855	58.0	14.296775	4392.0	1047.3796	20481.0	4630.0405	11026.0	2697.4766	32050.0	7507.627	20539.0	4873.688	3406.0	808.75146	55176.0	12354.682	15191.0	3117.1167	53644.0	12507.267	14437.0	3189.8708	
856	42.0	9.695557	4386.0	1045.7756	20482.0	4630.572	11027.0	2697.8015	32053.0	7508.377	20539.0	4873.465	3408.0	809.2328	55179.0	12355.385	15200.0	3119.7305	53655.0	12510.408	14429.0	3187.755	
857	36.0	8.811365	4370.0	1042.111	20488.0	4631.539	11026.0	2697.6448	32061.0	7510.7944	20537.0	4873.1416	3404.0	808.5816	55183.0	12355.94	15212.0	3121.7964	53658.0	12511.369	14425.0	3186.4675	
858	38.0	10.099081	4356.0	1038.2018	20493.0	4632.384	11021.0	2696.5981	32065.0	7512.471	20538.0	4873.2227	3403.0	808.50323	55186.0	12356.648	15215.0	3121.9905	53661.0	12511.797	14424.0	3186.282	
859	49.0	11.68452	4333.0	1033.0211	20500.0	4633.8877	11017.0	2695.3066	32068.0	7514.113	20540.0	4873.8066	3402.0	808.2817	55192.0	12358.175	15220.0	3123.295	53662.0	12512.108	14417.0	3184.517	
860	63.0	13.124137	4316.0	1029.4756	20505.0	4635.0015	11014.0	2694.905	32077.0	7516.563	20539.0	4873.7827	3396.0	806.58435	55189.0	12357.053	15228.0	3125.6633	53661.0	12512.204	14412.0	3183.8428	
861	51.0	11.847285	4303.0	1025.5128	20517.0	4637.642	11012.0	2693.961	32079.0	7517.2026	20542.0	4874.631	3396.0	806.347	55197.0	12359.191	15233.0	3126.7915	53661.0	12512.197	14409.0	3182.8708	
862	41.0	8.994899	4292.0	1023.5655	20525.0	4639.041	11013.0	2694.403	32084.0	7518.6006	20543.0	4874.7417	3394.0	806.03516	55202.0	12360.125	15248.0	3130.5364	53655.0	12510.475	14403.0	3181.6758	
863	51.0	11.71344	4280.0	1021.06195	20527.0	4639.566	11008.0	2692.5366	32086.0	7518.3833	20542.0	4874.89	3391.0	805.4774	55202.0	12359.533	15252.0	3131.9934	53660.0	12511.717	14401.0	3181.3193	
864	48.0	11.140464	4272.0	1018.59937	20527.0	4639.95	11005.0	2691.4678	32093.0	7520.548	20541.0	4874.5254	3389.0	805.2189	55204.0	12360.057	15259.0	3133.4368	53669.0	12513.818	14393.0	3179.4333	
865	49.0	10.986827	4262.0	1016.43243	20530.0	4640.534	11002.0	2690.7961	32096.0	7521.119	20543.0	4875.2485	3390.0	805.351	55205.0	12360.946	15264.0	3134.1711	53671.0	12514.306	14388.0	3178.3047	
866	50.0	10.843849	4252.0	1014.2666	20539.0	4643.3354	11002.0	2690.8958	32092.0	7520.6113	20536.0	4872.8823	3386.0	803.9715	55212.0	12362.656	15264.0	3134.4749	53682.0	12516.444	14385.0	3177.815	
867	59.0	13.079281	4241.0	1011.0567	20542.0	4643.3296	10999.0	2690.1516	32101.0	7522.679	20537.0	4873.512	3383.0	803.24976	55212.0	12363.338	15264.0	3134.738	53686.0	12517.322	14376.0	3175.7405	
