SIMULATION PARAMETERS:
n = 270
m = 480
k = 1
p = 10
recruit_likeliness = 0.01
defeat_likeliness = 0.1
starting_control = 100
resource_noise_scale = 0.008784105

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	
1415	299.0	59.550045	39.0	16.229145	1.0	1.0	1.0	1.0	32849.0	7356.4014	1.0	1.0	1.0	1.0	13177.0	2071.8557	1.0	1.0	44490.0	7738.683	38741.0	9787.613	
1416	295.0	58.192867	35.0	14.63855	1.0	1.0	1.0	1.0	32861.0	7358.668	1.0	1.0	1.0	1.0	13116.0	2060.3345	1.0	1.0	44507.0	7741.9326	38781.0	9796.563	
1417	288.0	56.6025	32.0	13.434122	1.0	1.0	1.0	1.0	32876.0	7362.231	1.0	1.0	1.0	1.0	13047.0	2045.0873	1.0	1.0	44522.0	7744.796	38830.0	9808.18	
1418	289.0	55.928833	26.0	11.013924	1.0	1.0	1.0	1.0	32890.0	7365.8896	1.0	1.0	1.0	1.0	12976.0	2032.2665	1.0	1.0	44543.0	7748.0034	38871.0	9817.2295	
1419	291.0	57.411373	24.0	10.197528	1.0	1.0	1.0	1.0	32899.0	7368.4927	1.0	1.0	1.0	1.0	12907.0	2018.4052	1.0	1.0	44562.0	7750.0674	38912.0	9825.758	
1420	290.0	57.4999	20.0	8.651819	1.0	1.0	1.0	1.0	32915.0	7372.2593	1.0	1.0	1.0	1.0	12824.0	2001.3851	1.0	1.0	44580.0	7752.754	38966.0	9837.785	
1421	293.0	57.34382	18.0	7.8384786	1.0	1.0	1.0	1.0	32931.0	7375.6187	1.0	1.0	1.0	1.0	12740.0	1984.5632	1.0	1.0	44596.0	7755.9087	39017.0	9849.061	
1422	289.0	56.406025	16.0	7.05069	1.0	1.0	1.0	1.0	32942.0	7378.224	1.0	1.0	1.0	1.0	12667.0	1970.2676	1.0	1.0	44615.0	7759.6616	39066.0	9858.728	
1423	290.0	55.702847	15.0	6.659488	1.0	1.0	1.0	1.0	32966.0	7383.3257	1.0	1.0	1.0	1.0	12584.0	1954.8308	1.0	1.0	44633.0	7761.534	39107.0	9868.285	
1424	291.0	56.087017	13.0	5.84543	1.0	1.0	1.0	1.0	32982.0	7386.403	1.0	1.0	1.0	1.0	12521.0	1941.9479	1.0	1.0	44645.0	7763.5605	39143.0	9876.498	
1425	287.0	56.27799	9.0	4.2247868	1.0	1.0	1.0	1.0	33001.0	7390.265	1.0	1.0	1.0	1.0	12452.0	1926.9366	1.0	1.0	44655.0	7765.7837	39191.0	9886.853	
1426	287.0	56.74478	8.0	3.8160014	1.0	1.0	1.0	1.0	33017.0	7394.5415	1.0	1.0	1.0	1.0	12360.0	1908.462	1.0	1.0	44678.0	7768.3003	39245.0	9898.478	
1427	288.0	57.19514	8.0	3.8160014	1.0	1.0	1.0	1.0	33039.0	7399.484	1.0	1.0	1.0	1.0	12270.0	1891.0903	1.0	1.0	44706.0	7772.575	39284.0	9906.178	
1428	286.0	56.973324	8.0	3.8160014	1.0	1.0	1.0	1.0	33056.0	7403.885	1.0	1.0	1.0	1.0	12187.0	1875.4244	1.0	1.0	44730.0	7775.308	39328.0	9914.93	
1429	282.0	55.336494	7.0	3.4193904	1.0	1.0	1.0	1.0	33071.0	7407.2334	1.0	1.0	1.0	1.0	12108.0	1858.8517	1.0	1.0	44750.0	7777.5913	39377.0	9927.904	
1430	281.0	55.045452	5.0	2.60926	1.0	1.0	1.0	1.0	33088.0	7411.6396	1.0	1.0	1.0	1.0	12028.0	1841.6876	1.0	1.0	44770.0	7780.9316	39423.0	9938.423	
1431	279.0	54.866486	5.0	2.60926	1.0	1.0	1.0	1.0	33111.0	7417.4863	1.0	1.0	1.0	1.0	11952.0	1824.289	1.0	1.0	44785.0	7783.7383	39463.0	9947.348	
1432	273.0	54.36189	4.0	2.204991	1.0	1.0	1.0	1.0	33136.0	7422.1787	1.0	1.0	1.0	1.0	11862.0	1807.9288	1.0	1.0	44805.0	7786.4253	39515.0	9957.232	
1433	270.0	52.906704	4.0	2.204991	1.0	1.0	1.0	1.0	33161.0	7427.1816	1.0	1.0	1.0	1.0	11784.0	1794.8857	1.0	1.0	44820.0	7788.339	39556.0	9964.812	
1434	273.0	53.34518	3.0	1.8098953	1.0	1.0	1.0	1.0	33179.0	7431.0723	1.0	1.0	1.0	1.0	11707.0	1779.0686	1.0	1.0	44838.0	7791.12	39595.0	9973.913	
1435	280.0	54.61352	3.0	1.8098953	1.0	1.0	1.0	1.0	33200.0	7434.6943	1.0	1.0	1.0	1.0	11619.0	1762.8667	1.0	1.0	44855.0	7793.052	39638.0	9983.289	
1436	283.0	55.167362	3.0	1.8098953	1.0	1.0	1.0	1.0	33224.0	7440.1304	1.0	1.0	1.0	1.0	11533.0	1746.8882	1.0	1.0	44869.0	7794.447	39683.0	9991.878	
1437	283.0	55.642033	2.0	1.3978267	1.0	1.0	1.0	1.0	33250.0	7444.923	1.0	1.0	1.0	1.0	11447.0	1732.2493	1.0	1.0	44878.0	7795.2036	39735.0	10000.904	
1438	280.0	54.407784	2.0	1.3978267	1.0	1.0	1.0	1.0	33267.0	7448.165	1.0	1.0	1.0	1.0	11361.0	1716.474	1.0	1.0	44902.0	7798.624	39783.0	10011.253	
1439	282.0	53.94708	2.0	1.3978267	1.0	1.0	1.0	1.0	33287.0	7453.09	1.0	1.0	1.0	1.0	11255.0	1693.3263	1.0	1.0	44920.0	7800.706	39849.0	10027.8545	
1440	282.0	53.66559	2.0	1.3978267	1.0	1.0	1.0	1.0	33303.0	7456.3545	1.0	1.0	1.0	1.0	11168.0	1678.7882	1.0	1.0	44939.0	7802.5312	39901.0	10037.583	
1441	283.0	54.07788	1.0	1.0	1.0	1.0	1.0	1.0	33317.0	7459.446	1.0	1.0	1.0	1.0	11068.0	1660.4362	1.0	1.0	44966.0	7805.431	39960.0	10049.934	
1442	283.0	53.12006	1.0	1.0	1.0	1.0	1.0	1.0	33335.0	7463.262	1.0	1.0	1.0	1.0	10972.0	1642.7653	1.0	1.0	44979.0	7806.5337	40025.0	10063.6455	
1443	287.0	54.02784	1.0	1.0	1.0	1.0	1.0	1.0	33359.0	7468.7017	1.0	1.0	1.0	1.0	10843.0	1617.6647	1.0	1.0	45000.0	7808.9443	40105.0	10079.99	
1444	283.0	53.6501	1.0	1.0	1.0	1.0	1.0	1.0	33378.0	7473.2905	1.0	1.0	1.0	1.0	10716.0	1593.0176	1.0	1.0	45017.0	7810.635	40200.0	10098.739	
1445	277.0	53.441483	1.0	1.0	1.0	1.0	1.0	1.0	33399.0	7479.062	1.0	1.0	1.0	1.0	10599.0	1569.7007	1.0	1.0	45033.0	7811.8843	40286.0	10115.251	
1446	285.0	54.830544	1.0	1.0	1.0	1.0	1.0	1.0	33416.0	7483.1577	1.0	1.0	1.0	1.0	10467.0	1543.8027	1.0	1.0	45048.0	7813.41	40378.0	10134.141	
1447	290.0	55.53688	1.0	1.0	1.0	1.0	1.0	1.0	33438.0	7488.197	1.0	1.0	1.0	1.0	10353.0	1521.04	1.0	1.0	45064.0	7815.095	40449.0	10149.475	
1448	281.0	53.16696	1.0	1.0	1.0	1.0	1.0	1.0	33455.0	7492.6724	1.0	1.0	1.0	1.0	10232.0	1500.1469	1.0	1.0	45092.0	7818.43	40534.0	10164.926	
1449	282.0	53.25841	1.0	1.0	1.0	1.0	1.0	1.0	33474.0	7497.5244	1.0	1.0	1.0	1.0	10116.0	1478.3168	1.0	1.0	45111.0	7820.3745	40611.0	10179.871	
1450	284.0	53.397118	1.0	1.0	1.0	1.0	1.0	1.0	33491.0	7501.0957	1.0	1.0	1.0	1.0	9999.0	1456.4917	1.0	1.0	45131.0	7822.744	40689.0	10195.614	
1451	285.0	53.52782	1.0	1.0	1.0	1.0	1.0	1.0	33501.0	7503.4873	1.0	1.0	1.0	1.0	9887.0	1436.5654	1.0	1.0	45156.0	7825.6743	40765.0	10210.088	
1452	287.0	54.532314	1.0	1.0	1.0	1.0	1.0	1.0	33518.0	7507.1147	1.0	1.0	1.0	1.0	9776.0	1415.7406	1.0	1.0	45172.0	7827.3325	40841.0	10224.621	
1453	288.0	54.224796	1.0	1.0	1.0	1.0	1.0	1.0	33538.0	7511.465	1.0	1.0	1.0	1.0	9656.0	1393.5762	1.0	1.0	45188.0	7828.67	40924.0	10241.412	
1454	293.0	55.549232	1.0	1.0	1.0	1.0	1.0	1.0	33560.0	7515.9316	1.0	1.0	1.0	1.0	9514.0	1369.4661	1.0	1.0	45213.0	7831.113	41014.0	10257.287	
1455	289.0	54.716015	1.0	1.0	1.0	1.0	1.0	1.0	33574.0	7519.596	1.0	1.0	1.0	1.0	9398.0	1349.7307	1.0	1.0	45232.0	7832.67	41101.0	10272.634	
1456	297.0	57.19307	1.0	1.0	1.0	1.0	1.0	1.0	33599.0	7525.086	1.0	1.0	1.0	1.0	9268.0	1326.5322	1.0	1.0	45256.0	7834.819	41174.0	10285.72	
1457	294.0	56.368942	1.0	1.0	1.0	1.0	1.0	1.0	33621.0	7530.121	1.0	1.0	1.0	1.0	9146.0	1305.0398	1.0	1.0	45282.0	7837.01	41251.0	10300.811	
1458	299.0	57.53993	1.0	1.0	1.0	1.0	1.0	1.0	33639.0	7534.1963	1.0	1.0	1.0	1.0	9028.0	1283.1005	1.0	1.0	45300.0	7838.7534	41328.0	10315.757	
1459	301.0	57.9552	1.0	1.0	1.0	1.0	1.0	1.0	33658.0	7539.325	1.0	1.0	1.0	1.0	8889.0	1258.295	1.0	1.0	45330.0	7841.7783	41416.0	10331.988	
1460	307.0	59.956657	1.0	1.0	1.0	1.0	1.0	1.0	33670.0	7542.177	1.0	1.0	1.0	1.0	8756.0	1234.7648	1.0	1.0	45356.0	7844.477	41505.0	10347.967	
1461	308.0	59.832848	1.0	1.0	1.0	1.0	1.0	1.0	33695.0	7547.639	1.0	1.0	1.0	1.0	8611.0	1209.4441	1.0	1.0	45388.0	7848.111	41592.0	10364.315	
1462	311.0	60.71448	1.0	1.0	1.0	1.0	1.0	1.0	33707.0	7550.648	1.0	1.0	1.0	1.0	8483.0	1185.1744	1.0	1.0	45408.0	7849.7124	41685.0	10383.094	
1463	305.0	58.109318	1.0	1.0	1.0	1.0	1.0	1.0	33727.0	7554.5493	1.0	1.0	1.0	1.0	8357.0	1164.7079	1.0	1.0	45430.0	7851.9126	41775.0	10400.062	
1464	311.0	59.15234	1.0	1.0	1.0	1.0	1.0	1.0	33752.0	7559.9272	1.0	1.0	1.0	1.0	8201.0	1139.2106	1.0	1.0	45462.0	7855.0244	41868.0	10416.023	
1465	310.0	58.646446	1.0	1.0	1.0	1.0	1.0	1.0	33766.0	7563.5063	1.0	1.0	1.0	1.0	8065.0	1117.964	1.0	1.0	45495.0	7857.879	41958.0	10431.347	
1466	315.0	59.02001	1.0	1.0	1.0	1.0	1.0	1.0	33784.0	7567.9595	1.0	1.0	1.0	1.0	7931.0	1095.0106	1.0	1.0	45524.0	7860.6367	42040.0	10446.715	
1467	327.0	61.22342	1.0	1.0	1.0	1.0	1.0	1.0	33800.0	7572.0093	1.0	1.0	1.0	1.0	7801.0	1074.3389	1.0	1.0	45546.0	7862.642	42120.0	10459.127	
1468	327.0	61.812954	1.0	1.0	1.0	1.0	1.0	1.0	33816.0	7574.9507	1.0	1.0	1.0	1.0	7667.0	1051.7485	1.0	1.0	45572.0	7865.2993	42212.0	10475.527	
1469	335.0	63.751785	1.0	1.0	1.0	1.0	1.0	1.0	33836.0	7578.9663	1.0	1.0	1.0	1.0	7522.0	1027.9792	1.0	1.0	45613.0	7869.6294	42288.0	10489.013	
1470	336.0	63.839565	1.0	1.0	1.0	1.0	1.0	1.0	33852.0	7582.434	1.0	1.0	1.0	1.0	7389.0	1007.1987	1.0	1.0	45645.0	7872.277	42372.0	10503.59	
1471	340.0	63.056767	1.0	1.0	1.0	1.0	1.0	1.0	33873.0	7587.1816	1.0	1.0	1.0	1.0	7268.0	988.3122	1.0	1.0	45666.0	7873.814	42447.0	10516.979	
1472	346.0	64.49697	1.0	1.0	1.0	1.0	1.0	1.0	33883.0	7589.4297	1.0	1.0	1.0	1.0	7142.0	966.4458	1.0	1.0	45685.0	7875.7954	42538.0	10533.17	
1473	347.0	64.69313	1.0	1.0	1.0	1.0	1.0	1.0	33901.0	7593.372	1.0	1.0	1.0	1.0	7019.0	947.85614	1.0	1.0	45724.0	7879.4253	42603.0	10543.989	
1474	354.0	65.263466	1.0	1.0	1.0	1.0	1.0	1.0	33919.0	7596.825	1.0	1.0	1.0	1.0	6886.0	926.369	1.0	1.0	45755.0	7882.086	42680.0	10558.791	
1475	359.0	65.984085	1.0	1.0	1.0	1.0	1.0	1.0	33937.0	7599.797	1.0	1.0	1.0	1.0	6744.0	905.85175	1.0	1.0	45778.0	7883.8076	42776.0	10573.894	
1476	367.0	67.24469	1.0	1.0	1.0	1.0	1.0	1.0	33951.0	7603.1787	1.0	1.0	1.0	1.0	6620.0	886.47363	1.0	1.0	45805.0	7886.559	42851.0	10585.88	
1477	370.0	67.59406	1.0	1.0	1.0	1.0	1.0	1.0	33957.0	7605.349	1.0	1.0	1.0	1.0	6503.0	868.8636	1.0	1.0	45840.0	7890.0244	42924.0	10597.507	
1478	373.0	68.03977	1.0	1.0	1.0	1.0	1.0	1.0	33968.0	7608.338	1.0	1.0	1.0	1.0	6383.0	850.3463	1.0	1.0	45883.0	7894.1	42987.0	10608.512	
1479	376.0	69.12952	1.0	1.0	1.0	1.0	1.0	1.0	33974.0	7609.881	1.0	1.0	1.0	1.0	6276.0	832.90356	1.0	1.0	45910.0	7896.4575	43058.0	10620.965	
1480	381.0	69.597565	1.0	1.0	1.0	1.0	1.0	1.0	33990.0	7613.8525	1.0	1.0	1.0	1.0	6140.0	810.0744	1.0	1.0	45946.0	7900.0425	43137.0	10635.767	
1481	383.0	68.94886	1.0	1.0	1.0	1.0	1.0	1.0	33999.0	7615.328	1.0	1.0	1.0	1.0	6036.0	795.23645	1.0	1.0	45981.0	7903.4624	43195.0	10646.358	
1482	394.0	71.05929	1.0	1.0	1.0	1.0	1.0	1.0	34017.0	7618.5986	1.0	1.0	1.0	1.0	5895.0	774.7678	1.0	1.0	46015.0	7906.758	43273.0	10658.153	
1483	395.0	70.46373	1.0	1.0	1.0	1.0	1.0	1.0	34039.0	7623.003	1.0	1.0	1.0	1.0	5770.0	757.47614	1.0	1.0	46046.0	7909.76	43344.0	10668.637	
1484	390.0	69.08794	1.0	1.0	1.0	1.0	1.0	1.0	34066.0	7627.915	1.0	1.0	1.0	1.0	5647.0	739.6453	1.0	1.0	46072.0	7911.838	43419.0	10680.852	
1485	393.0	69.846924	1.0	1.0	1.0	1.0	1.0	1.0	34094.0	7633.7227	1.0	1.0	1.0	1.0	5507.0	718.04016	1.0	1.0	46097.0	7914.023	43503.0	10693.71	
1486	398.0	70.02921	1.0	1.0	1.0	1.0	1.0	1.0	34108.0	7635.7373	1.0	1.0	1.0	1.0	5380.0	700.28656	1.0	1.0	46130.0	7916.791	43578.0	10706.503	
1487	402.0	70.865425	1.0	1.0	1.0	1.0	1.0	1.0	34124.0	7638.454	1.0	1.0	1.0	1.0	5260.0	682.8028	1.0	1.0	46160.0	7919.2153	43648.0	10718.009	
1488	400.0	69.82834	1.0	1.0	1.0	1.0	1.0	1.0	34152.0	7643.0083	1.0	1.0	1.0	1.0	5135.0	664.9935	1.0	1.0	46181.0	7920.306	43726.0	10731.212	
1489	407.0	70.57219	1.0	1.0	1.0	1.0	1.0	1.0	34181.0	7648.7007	1.0	1.0	1.0	1.0	4995.0	642.88135	1.0	1.0	46201.0	7921.805	43810.0	10745.39	
1490	421.0	72.79768	1.0	1.0	1.0	1.0	1.0	1.0	34210.0	7654.194	1.0	1.0	1.0	1.0	4855.0	622.906	1.0	1.0	46225.0	7923.6187	43883.0	10755.833	
1491	420.0	72.6517	1.0	1.0	1.0	1.0	1.0	1.0	34231.0	7657.7935	1.0	1.0	1.0	1.0	4744.0	605.67633	1.0	1.0	46250.0	7925.93	43949.0	10767.296	
1492	434.0	75.213264	1.0	1.0	1.0	1.0	1.0	1.0	34261.0	7663.5493	1.0	1.0	1.0	1.0	4599.0	584.03827	1.0	1.0	46277.0	7928.4683	44023.0	10778.077	
1493	431.0	74.794914	1.0	1.0	1.0	1.0	1.0	1.0	34288.0	7668.7417	1.0	1.0	1.0	1.0	4481.0	567.77496	1.0	1.0	46308.0	7931.1274	44086.0	10786.909	
1494	433.0	74.755295	1.0	1.0	1.0	1.0	1.0	1.0	34311.0	7672.9194	1.0	1.0	1.0	1.0	4335.0	546.0943	1.0	1.0	46338.0	7934.078	44177.0	10801.498	
1495	425.0	72.24412	1.0	1.0	1.0	1.0	1.0	1.0	34341.0	7678.2876	1.0	1.0	1.0	1.0	4223.0	530.10565	1.0	1.0	46362.0	7936.012	44243.0	10812.695	
1496	436.0	73.46122	1.0	1.0	1.0	1.0	1.0	1.0	34372.0	7683.1	1.0	1.0	1.0	1.0	4091.0	512.01825	1.0	1.0	46378.0	7937.2095	44317.0	10823.553	
1497	443.0	75.31113	1.0	1.0	1.0	1.0	1.0	1.0	34400.0	7687.1455	1.0	1.0	1.0	1.0	3942.0	491.15585	1.0	1.0	46402.0	7939.3027	44407.0	10836.428	
1498	442.0	74.83991	1.0	1.0	1.0	1.0	1.0	1.0	34441.0	7693.495	1.0	1.0	1.0	1.0	3805.0	471.0404	1.0	1.0	46424.0	7941.111	44482.0	10848.8545	
1499	435.0	74.20251	1.0	1.0	1.0	1.0	1.0	1.0	34455.0	7695.4956	1.0	1.0	1.0	1.0	3692.0	456.05322	1.0	1.0	46450.0	7943.231	44562.0	10860.363	
1500	433.0	73.143585	1.0	1.0	1.0	1.0	1.0	1.0	34479.0	7699.393	1.0	1.0	1.0	1.0	3577.0	440.87274	1.0	1.0	46478.0	7945.5063	44627.0	10870.435	
1501	449.0	75.31911	1.0	1.0	1.0	1.0	1.0	1.0	34508.0	7703.3774	1.0	1.0	1.0	1.0	3445.0	423.66098	1.0	1.0	46505.0	7947.624	44687.0	10879.369	
1502	453.0	76.605385	1.0	1.0	1.0	1.0	1.0	1.0	34532.0	7706.7056	1.0	1.0	1.0	1.0	3344.0	409.80884	1.0	1.0	46521.0	7949.1045	44744.0	10887.125	
1503	455.0	76.471664	1.0	1.0	1.0	1.0	1.0	1.0	34547.0	7709.1675	1.0	1.0	1.0	1.0	3251.0	396.7932	1.0	1.0	46539.0	7951.1206	44802.0	10895.799	
1504	463.0	78.534904	1.0	1.0	1.0	1.0	1.0	1.0	34566.0	7711.68	1.0	1.0	1.0	1.0	3137.0	381.40762	1.0	1.0	46560.0	7952.877	44868.0	10904.845	
1505	459.0	77.8832	1.0	1.0	1.0	1.0	1.0	1.0	34601.0	7717.239	1.0	1.0	1.0	1.0	3017.0	364.7014	1.0	1.0	46587.0	7955.7026	44930.0	10913.819	
1506	456.0	76.03111	1.0	1.0	1.0	1.0	1.0	1.0	34627.0	7721.2563	1.0	1.0	1.0	1.0	2911.0	350.9497	1.0	1.0	46608.0	7957.9614	44992.0	10923.1455	
1507	455.0	75.36702	1.0	1.0	1.0	1.0	1.0	1.0	34655.0	7725.023	1.0	1.0	1.0	1.0	2805.0	336.69266	1.0	1.0	46627.0	7959.865	45052.0	10932.3955	
1508	465.0	76.58159	1.0	1.0	1.0	1.0	1.0	1.0	34684.0	7729.281	1.0	1.0	1.0	1.0	2681.0	320.54272	1.0	1.0	46649.0	7961.9966	45115.0	10940.94	
1509	468.0	76.5826	1.0	1.0	1.0	1.0	1.0	1.0	34710.0	7732.856	1.0	1.0	1.0	1.0	2576.0	306.93973	1.0	1.0	46669.0	7963.8223	45171.0	10949.142	
1510	466.0	75.55853	1.0	1.0	1.0	1.0	1.0	1.0	34737.0	7736.645	1.0	1.0	1.0	1.0	2475.0	293.53668	1.0	1.0	46692.0	7966.2163	45224.0	10957.386	
1511	473.0	76.172844	1.0	1.0	1.0	1.0	1.0	1.0	34756.0	7739.1694	1.0	1.0	1.0	1.0	2361.0	279.3663	1.0	1.0	46718.0	7968.5015	45286.0	10966.129	
1512	484.0	77.37763	1.0	1.0	1.0	1.0	1.0	1.0	34781.0	7742.2905	1.0	1.0	1.0	1.0	2250.0	264.65067	1.0	1.0	46733.0	7969.3223	45346.0	10975.694	
1513	484.0	77.22396	1.0	1.0	1.0	1.0	1.0	1.0	34800.0	7745.268	1.0	1.0	1.0	1.0	2169.0	254.10216	1.0	1.0	46754.0	7970.971	45387.0	10981.7705	
1514	483.0	77.7261	1.0	1.0	1.0	1.0	1.0	1.0	34821.0	7747.7847	1.0	1.0	1.0	1.0	2081.0	242.44107	1.0	1.0	46775.0	7973.2344	45434.0	10988.147	
1515	485.0	77.450806	1.0	1.0	1.0	1.0	1.0	1.0	34838.0	7749.655	1.0	1.0	1.0	1.0	1991.0	231.13606	1.0	1.0	46793.0	7974.975	45487.0	10996.115	
1516	487.0	76.51647	1.0	1.0	1.0	1.0	1.0	1.0	34846.0	7749.9243	1.0	1.0	1.0	1.0	1891.0	218.87927	1.0	1.0	46816.0	7977.3203	45554.0	11006.689	
1517	485.0	76.70153	1.0	1.0	1.0	1.0	1.0	1.0	34866.0	7752.404	1.0	1.0	1.0	1.0	1805.0	208.38931	1.0	1.0	46835.0	7979.2363	45603.0	11012.599	
1518	491.0	77.46105	1.0	1.0	1.0	1.0	1.0	1.0	34872.0	7752.738	1.0	1.0	1.0	1.0	1721.0	197.78125	1.0	1.0	46856.0	7981.4575	45654.0	11019.894	
1519	491.0	77.43795	1.0	1.0	1.0	1.0	1.0	1.0	34884.0	7754.0605	1.0	1.0	1.0	1.0	1632.0	187.05978	1.0	1.0	46883.0	7984.238	45704.0	11026.534	
1520	487.0	76.81685	1.0	1.0	1.0	1.0	1.0	1.0	34895.0	7755.047	1.0	1.0	1.0	1.0	1554.0	177.0969	1.0	1.0	46908.0	7987.004	45750.0	11033.363	
1521	487.0	77.26934	1.0	1.0	1.0	1.0	1.0	1.0	34906.0	7756.4707	1.0	1.0	1.0	1.0	1488.0	168.527	1.0	1.0	46924.0	7988.4653	45789.0	11038.598	
1522	487.0	76.88621	1.0	1.0	1.0	1.0	1.0	1.0	34913.0	7757.2246	1.0	1.0	1.0	1.0	1405.0	158.92133	1.0	1.0	46951.0	7991.294	45838.0	11045.005	
1523	487.0	77.18233	1.0	1.0	1.0	1.0	1.0	1.0	34925.0	7758.3613	1.0	1.0	1.0	1.0	1329.0	149.74048	1.0	1.0	46961.0	7992.118	45892.0	11051.923	
1524	482.0	76.16872	1.0	1.0	1.0	1.0	1.0	1.0	34935.0	7759.255	1.0	1.0	1.0	1.0	1264.0	142.19029	1.0	1.0	46982.0	7994.3066	45931.0	11057.404	
1525	480.0	75.99692	1.0	1.0	1.0	1.0	1.0	1.0	34944.0	7760.5503	1.0	1.0	1.0	1.0	1200.0	133.95859	1.0	1.0	47004.0	7996.6006	45966.0	11062.218	
1526	487.0	76.57086	1.0	1.0	1.0	1.0	1.0	1.0	34952.0	7760.887	1.0	1.0	1.0	1.0	1125.0	125.11464	1.0	1.0	47019.0	7998.001	46011.0	11068.756	
1527	489.0	76.388695	1.0	1.0	1.0	1.0	1.0	1.0	34961.0	7761.814	1.0	1.0	1.0	1.0	1063.0	118.02154	1.0	1.0	47030.0	7999.195	46051.0	11073.91	
1528	489.0	76.33417	1.0	1.0	1.0	1.0	1.0	1.0	34964.0	7762.0825	1.0	1.0	1.0	1.0	1002.0	110.55521	1.0	1.0	47048.0	8000.986	46091.0	11079.371	
1529	491.0	76.32441	1.0	1.0	1.0	1.0	1.0	1.0	34963.0	7761.809	1.0	1.0	1.0	1.0	958.0	105.575745	1.0	1.0	47061.0	8002.2896	46121.0	11083.333	
1530	491.0	76.5004	1.0	1.0	1.0	1.0	1.0	1.0	34964.0	7761.7944	1.0	1.0	1.0	1.0	908.0	99.79119	1.0	1.0	47079.0	8003.9243	46152.0	11087.322	
1531	492.0	76.50298	1.0	1.0	1.0	1.0	1.0	1.0	34966.0	7761.844	1.0	1.0	1.0	1.0	862.0	94.93303	1.0	1.0	47090.0	8005.0503	46184.0	11091.002	
1532	495.0	76.84997	1.0	1.0	1.0	1.0	1.0	1.0	34962.0	7760.7397	1.0	1.0	1.0	1.0	810.0	89.20323	1.0	1.0	47109.0	8007.104	46218.0	11095.4375	
1533	496.0	76.55668	1.0	1.0	1.0	1.0	1.0	1.0	34971.0	7761.3335	1.0	1.0	1.0	1.0	762.0	83.81641	1.0	1.0	47119.0	8008.241	46246.0	11099.386	
1534	497.0	76.60637	1.0	1.0	1.0	1.0	1.0	1.0	34975.0	7761.561	1.0	1.0	1.0	1.0	713.0	78.153305	1.0	1.0	47135.0	8010.0537	46274.0	11102.958	
1535	492.0	76.03682	1.0	1.0	1.0	1.0	1.0	1.0	34982.0	7762.6626	1.0	1.0	1.0	1.0	667.0	72.68628	1.0	1.0	47145.0	8011.001	46308.0	11106.946	
1536	484.0	74.12285	1.0	1.0	1.0	1.0	1.0	1.0	34979.0	7761.29	1.0	1.0	1.0	1.0	613.0	66.6955	1.0	1.0	47158.0	8012.4414	46360.0	11114.782	
1537	477.0	72.58941	1.0	1.0	1.0	1.0	1.0	1.0	34985.0	7761.5654	1.0	1.0	1.0	1.0	565.0	61.588974	1.0	1.0	47168.0	8013.218	46399.0	11120.372	
1538	471.0	71.5982	1.0	1.0	1.0	1.0	1.0	1.0	34988.0	7761.835	1.0	1.0	1.0	1.0	519.0	56.5374	1.0	1.0	47179.0	8013.852	46437.0	11125.507	
1539	468.0	71.16537	1.0	1.0	1.0	1.0	1.0	1.0	34988.0	7761.2627	1.0	1.0	1.0	1.0	479.0	52.175762	1.0	1.0	47196.0	8015.439	46463.0	11129.289	
1540	466.0	71.07141	1.0	1.0	1.0	1.0	1.0	1.0	34990.0	7761.076	1.0	1.0	1.0	1.0	431.0	46.957638	1.0	1.0	47216.0	8017.4844	46491.0	11132.74	
1541	468.0	71.38961	1.0	1.0	1.0	1.0	1.0	1.0	34993.0	7761.2734	1.0	1.0	1.0	1.0	392.0	42.778835	1.0	1.0	47228.0	8018.8076	46513.0	11135.082	
1542	463.0	70.651726	1.0	1.0	1.0	1.0	1.0	1.0	34998.0	7761.461	1.0	1.0	1.0	1.0	353.0	38.688442	1.0	1.0	47244.0	8020.5693	46536.0	11137.959	
1543	459.0	69.99419	1.0	1.0	1.0	1.0	1.0	1.0	34995.0	7761.115	1.0	1.0	1.0	1.0	315.0	34.465298	1.0	1.0	47258.0	8021.8813	46567.0	11141.875	
1544	454.0	69.30936	1.0	1.0	1.0	1.0	1.0	1.0	34998.0	7761.381	1.0	1.0	1.0	1.0	294.0	32.2858	1.0	1.0	47265.0	8022.592	46583.0	11143.764	
1545	451.0	68.46728	1.0	1.0	1.0	1.0	1.0	1.0	34999.0	7761.374	1.0	1.0	1.0	1.0	259.0	28.506468	1.0	1.0	47274.0	8023.1978	46611.0	11147.787	
1546	448.0	68.04346	1.0	1.0	1.0	1.0	1.0	1.0	34998.0	7761.157	1.0	1.0	1.0	1.0	240.0	26.467216	1.0	1.0	47282.0	8024.154	46626.0	11149.509	
